zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
29369,34.86535,-82.02207,Moore,SC,South Carolina,TRUE,,14980,205.9,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29370,34.37315,-81.96816,Mountville,SC,South Carolina,TRUE,,590,4.9,45059,Laurens,"{""45059"": 100}",Laurens,45059,FALSE,FALSE,America/New_York
29372,34.9059,-81.70878,Pacolet,SC,South Carolina,TRUE,,3797,34.4,45021,Cherokee,"{""45021"": 42.36, ""45083"": 31.88, ""45087"": 25.76}",Cherokee|Spartanburg|Union,45021|45083|45087,FALSE,FALSE,America/New_York
29373,34.92442,-81.74276,Pacolet Mills,SC,South Carolina,TRUE,,190,232.1,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29374,34.7861,-81.84854,Pauline,SC,South Carolina,TRUE,,2976,23.6,45083,Spartanburg,"{""45083"": 90.18, ""45087"": 9.82}",Spartanburg|Union,45083|45087,FALSE,FALSE,America/New_York
29375,34.86049,-82.11386,Reidville,SC,South Carolina,TRUE,,148,465.9,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29376,34.81564,-81.94921,Roebuck,SC,South Carolina,TRUE,,8858,88.7,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29377,34.93036,-82.0971,Startex,SC,South Carolina,TRUE,,525,142.4,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29378,34.96684,-81.96857,Una,SC,South Carolina,TRUE,,109,403.1,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29379,34.68772,-81.60403,Union,SC,South Carolina,TRUE,,17380,27.7,45087,Union,"{""45087"": 100}",Union,45087,FALSE,FALSE,America/New_York
29384,34.33976,-82.0904,Waterloo,SC,South Carolina,TRUE,,3810,34.4,45059,Laurens,"{""45059"": 100}",Laurens,45059,FALSE,FALSE,America/New_York
29385,34.97623,-82.1024,Wellford,SC,South Carolina,TRUE,,8039,165.7,45083,Spartanburg,"{""45083"": 100}",Spartanburg,45083,FALSE,FALSE,America/New_York
29388,34.76292,-82.04299,Woodruff,SC,South Carolina,TRUE,,16059,63.8,45083,Spartanburg,"{""45083"": 94.23, ""45059"": 5.77}",Spartanburg|Laurens,45083|45059,FALSE,FALSE,America/New_York
29401,32.77868,-79.9354,Charleston,SC,South Carolina,TRUE,,8895,2238.3,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29403,32.80347,-79.94561,Charleston,SC,South Carolina,TRUE,,22363,1599.6,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29404,32.89783,-80.05246,Charleston Afb,SC,South Carolina,TRUE,,2257,172.5,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29405,32.85207,-79.97903,North Charleston,SC,South Carolina,TRUE,,27449,721.9,45019,Charleston,"{""45019"": 99.86, ""45015"": 0.14}",Charleston|Berkeley,45019|45015,FALSE,FALSE,America/New_York
29406,32.93417,-80.03083,Charleston,SC,South Carolina,TRUE,,32570,820,45019,Charleston,"{""45019"": 96.3, ""45015"": 3.7}",Charleston|Berkeley,45019|45015,FALSE,FALSE,America/New_York
29407,32.79912,-79.99872,Charleston,SC,South Carolina,TRUE,,35908,902.1,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29409,32.79662,-79.96072,Charleston,SC,South Carolina,TRUE,,2612,6886,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29410,32.93258,-80.0056,Hanahan,SC,South Carolina,TRUE,,20603,761.2,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29412,32.70979,-79.95115,Charleston,SC,South Carolina,TRUE,,40307,397,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29414,32.84479,-80.10756,Charleston,SC,South Carolina,TRUE,,44196,348.3,45019,Charleston,"{""45019"": 82.3, ""45035"": 17.7}",Charleston|Dorchester,45019|45035,FALSE,FALSE,America/New_York
29418,32.88896,-80.0644,North Charleston,SC,South Carolina,TRUE,,24386,711.8,45019,Charleston,"{""45019"": 78.22, ""45035"": 21.78}",Charleston|Dorchester,45019|45035,FALSE,FALSE,America/New_York
29420,32.93202,-80.09938,North Charleston,SC,South Carolina,TRUE,,22808,878.1,45035,Dorchester,"{""45035"": 59.8, ""45019"": 40.2}",Dorchester|Charleston,45035|45019,FALSE,FALSE,America/New_York
29424,32.78494,-79.93778,Charleston,SC,South Carolina,TRUE,,1267,12846.9,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29425,32.78516,-79.94828,Charleston,SC,South Carolina,TRUE,,0,0,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29426,32.79275,-80.37023,Adams Run,SC,South Carolina,TRUE,,1771,8.7,45019,Charleston,"{""45019"": 83.43, ""45035"": 16.43, ""45029"": 0.14}",Charleston|Dorchester|Colleton,45019|45035|45029,FALSE,FALSE,America/New_York
29429,32.98699,-79.68011,Awendaw,SC,South Carolina,TRUE,,4527,20.4,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29431,33.27708,-79.87711,Bonneau,SC,South Carolina,TRUE,,7060,32.2,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29432,33.2294,-80.81428,Branchville,SC,South Carolina,TRUE,,2389,7.7,45075,Orangeburg,"{""45075"": 60.49, ""45009"": 32.53, ""45035"": 6.98}",Orangeburg|Bamberg|Dorchester,45075|45009|45035,FALSE,FALSE,America/New_York
29434,33.14027,-79.8453,Cordesville,SC,South Carolina,TRUE,,598,4.3,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29435,32.9526,-80.4672,Cottageville,SC,South Carolina,TRUE,,4462,22.9,45029,Colleton,"{""45029"": 100}",Colleton,45029,FALSE,FALSE,America/New_York
29436,33.31658,-80.18457,Cross,SC,South Carolina,TRUE,,3992,18,45015,Berkeley,"{""45015"": 95.36, ""45075"": 4.64}",Berkeley|Orangeburg,45015|45075,FALSE,FALSE,America/New_York
29437,33.13673,-80.42319,Dorchester,SC,South Carolina,TRUE,,1916,8.8,45035,Dorchester,"{""45035"": 100}",Dorchester,45035,FALSE,FALSE,America/New_York
29438,32.5722,-80.31893,Edisto Island,SC,South Carolina,TRUE,,2751,14.1,45019,Charleston,"{""45019"": 91.99, ""45029"": 8.01}",Charleston|Colleton,45019|45029,FALSE,FALSE,America/New_York
29439,32.66636,-79.92902,Folly Beach,SC,South Carolina,TRUE,,855,113.5,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29440,33.38229,-79.32908,Georgetown,SC,South Carolina,TRUE,,26302,19.4,45043,Georgetown,"{""45043"": 99.47, ""45089"": 0.53}",Georgetown|Williamsburg,45043|45089,FALSE,FALSE,America/New_York
29445,32.9976,-79.98757,Goose Creek,SC,South Carolina,TRUE,,60419,406.4,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29446,32.6281,-80.54028,Green Pond,SC,South Carolina,TRUE,,1317,2.9,45029,Colleton,"{""45029"": 99.9, ""45019"": 0.1}",Colleton|Charleston,45029|45019,FALSE,FALSE,America/New_York
29448,33.24062,-80.44639,Harleyville,SC,South Carolina,TRUE,,2506,16.3,45035,Dorchester,"{""45035"": 100}",Dorchester,45035,FALSE,FALSE,America/New_York
29449,32.70183,-80.28038,Hollywood,SC,South Carolina,TRUE,,7598,38.9,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29450,33.08731,-79.77164,Huger,SC,South Carolina,TRUE,,3010,7.1,45015,Berkeley,"{""45015"": 94.49, ""45019"": 5.51}",Berkeley|Charleston,45015|45019,FALSE,FALSE,America/New_York
29451,32.81633,-79.75266,Isle Of Palms,SC,South Carolina,TRUE,,4378,185.4,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29452,32.6997,-80.46998,Jacksonboro,SC,South Carolina,TRUE,,246,1.7,45029,Colleton,"{""45029"": 99.76, ""45019"": 0.24}",Colleton|Charleston,45029|45019,FALSE,FALSE,America/New_York
29453,33.21984,-79.61269,Jamestown,SC,South Carolina,TRUE,,1241,4,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29455,32.68581,-80.08604,Johns Island,SC,South Carolina,TRUE,,25449,98,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29456,32.98433,-80.11206,Ladson,SC,South Carolina,TRUE,,35871,766.7,45019,Charleston,"{""45019"": 46.43, ""45015"": 28.85, ""45035"": 24.73}",Charleston|Berkeley|Dorchester,45019|45015|45035,FALSE,FALSE,America/New_York
29458,33.11922,-79.4872,McClellanville,SC,South Carolina,TRUE,,2303,7.9,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29461,33.17009,-80.00773,Moncks Corner,SC,South Carolina,TRUE,,42217,99.3,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29464,32.82082,-79.85583,Mount Pleasant,SC,South Carolina,TRUE,,51259,656.6,45019,Charleston,"{""45019"": 99.63, ""45015"": 0.37}",Charleston|Berkeley,45019|45015,FALSE,FALSE,America/New_York
29466,32.87486,-79.78785,Mount Pleasant,SC,South Carolina,TRUE,,43233,572.1,45019,Charleston,"{""45019"": 99.67, ""45015"": 0.33}",Charleston|Berkeley,45019|45015,FALSE,FALSE,America/New_York
29468,33.42624,-80.06856,Pineville,SC,South Carolina,TRUE,,2306,12.1,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29469,33.24366,-80.13106,Pinopolis,SC,South Carolina,TRUE,,600,11.8,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29470,32.81904,-80.23855,Ravenel,SC,South Carolina,TRUE,,5349,28.5,45019,Charleston,"{""45019"": 66.26, ""45035"": 33.74}",Charleston|Dorchester,45019|45035,FALSE,FALSE,America/New_York
29471,33.18714,-80.66955,Reevesville,SC,South Carolina,TRUE,,1044,9.4,45035,Dorchester,"{""45035"": 97.15, ""45075"": 2.85}",Dorchester|Orangeburg,45035|45075,FALSE,FALSE,America/New_York
29472,33.05379,-80.31928,Ridgeville,SC,South Carolina,TRUE,,10693,21.8,45035,Dorchester,"{""45035"": 59.63, ""45015"": 32.32, ""45029"": 8.05}",Dorchester|Berkeley|Colleton,45035|45015|45029,FALSE,FALSE,America/New_York
29474,32.90833,-80.52448,Round O,SC,South Carolina,TRUE,,1487,5.7,45029,Colleton,"{""45029"": 100}",Colleton,45029,FALSE,FALSE,America/New_York
29475,32.96687,-80.8189,Ruffin,SC,South Carolina,TRUE,,2324,9.2,45029,Colleton,"{""45029"": 100}",Colleton,45029,FALSE,FALSE,America/New_York
29477,33.16626,-80.57176,Saint George,SC,South Carolina,TRUE,,7195,25.2,45035,Dorchester,"{""45035"": 99.13, ""45075"": 0.87}",Dorchester|Orangeburg,45035|45075,FALSE,FALSE,America/New_York
29479,33.3808,-79.89499,Saint Stephen,SC,South Carolina,TRUE,,6630,28.2,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29481,33.11382,-80.80301,Smoaks,SC,South Carolina,TRUE,,1527,6.7,45029,Colleton,"{""45029"": 84.61, ""45009"": 15.39}",Colleton|Bamberg,45029|45009,FALSE,FALSE,America/New_York
29482,32.76845,-79.83556,Sullivans Island,SC,South Carolina,TRUE,,2317,358.1,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29483,33.03126,-80.23205,Summerville,SC,South Carolina,TRUE,,56758,410.8,45035,Dorchester,"{""45035"": 83.41, ""45015"": 16.28, ""45019"": 0.31}",Dorchester|Berkeley|Charleston,45035|45015|45019,FALSE,FALSE,America/New_York
29485,32.94398,-80.19362,Summerville,SC,South Carolina,TRUE,,58946,468.6,45035,Dorchester,"{""45035"": 93.6, ""45019"": 6.4}",Dorchester|Charleston,45035|45019,FALSE,FALSE,America/New_York
29486,33.10744,-80.1458,Summerville,SC,South Carolina,TRUE,,43513,269.6,45015,Berkeley,"{""45015"": 100}",Berkeley,45015,FALSE,FALSE,America/New_York
29487,32.65691,-80.18476,Wadmalaw Island,SC,South Carolina,TRUE,,2302,21.2,45019,Charleston,"{""45019"": 100}",Charleston,45019,FALSE,FALSE,America/New_York
29488,32.90664,-80.67458,Walterboro,SC,South Carolina,TRUE,,22354,36.3,45029,Colleton,"{""45029"": 100}",Colleton,45029,FALSE,FALSE,America/New_York
29492,32.91657,-79.87818,Charleston,SC,South Carolina,TRUE,,19266,140.9,45015,Berkeley,"{""45015"": 99.87, ""45019"": 0.13}",Berkeley|Charleston,45015|45019,FALSE,FALSE,America/New_York
29493,33.04536,-80.84276,Williams,SC,South Carolina,TRUE,,232,36.4,45029,Colleton,"{""45029"": 100}",Colleton,45029,FALSE,FALSE,America/New_York
29501,34.20414,-79.82654,Florence,SC,South Carolina,TRUE,,47406,349.4,45041,Florence,"{""45041"": 85.45, ""45031"": 14.55}",Florence|Darlington,45041|45031,FALSE,FALSE,America/New_York
29505,34.12348,-79.68974,Florence,SC,South Carolina,TRUE,,24562,186.5,45041,Florence,"{""45041"": 100}",Florence,45041,FALSE,FALSE,America/New_York
29506,34.2103,-79.64432,Florence,SC,South Carolina,TRUE,,20545,65.7,45041,Florence,"{""45041"": 97.95, ""45031"": 2.05}",Florence|Darlington,45041|45031,FALSE,FALSE,America/New_York
29510,33.45326,-79.61068,Andrews,SC,South Carolina,TRUE,,10558,13.1,45089,Williamsburg,"{""45089"": 65.09, ""45043"": 34.91}",Williamsburg|Georgetown,45089|45043,FALSE,FALSE,America/New_York
29511,33.97519,-79.11043,Aynor,SC,South Carolina,TRUE,,6075,41.1,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29512,34.62733,-79.71091,Bennettsville,SC,South Carolina,TRUE,,17736,31.6,45069,Marlboro,"{""45069"": 100}",Marlboro,45069,FALSE,FALSE,America/New_York
29516,34.44323,-79.62414,Blenheim,SC,South Carolina,TRUE,,846,3.2,45069,Marlboro,"{""45069"": 100}",Marlboro,45069,FALSE,FALSE,America/New_York
29518,33.7892,-79.84851,Cades,SC,South Carolina,TRUE,,805,6.6,45089,Williamsburg,"{""45089"": 99.51, ""45027"": 0.49}",Williamsburg|Clarendon,45089|45027,FALSE,FALSE,America/New_York
29519,34.01622,-79.36048,Centenary,SC,South Carolina,TRUE,,279,24.4,45067,Marion,"{""45067"": 100}",Marion,45067,FALSE,FALSE,America/New_York
29520,34.68083,-79.92601,Cheraw,SC,South Carolina,TRUE,,12575,36.8,45025,Chesterfield,"{""45025"": 99.82, ""45069"": 0.18}",Chesterfield|Marlboro,45025|45069,FALSE,FALSE,America/New_York
29525,34.5722,-79.53327,Clio,SC,South Carolina,TRUE,,2009,17.9,45069,Marlboro,"{""45069"": 94.57, ""45033"": 5.43}",Marlboro|Dillon,45069|45033,FALSE,FALSE,America/New_York
29526,33.86696,-78.9718,Conway,SC,South Carolina,TRUE,,49383,109,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29527,33.78271,-79.14715,Conway,SC,South Carolina,TRUE,,28167,70.1,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29530,33.98984,-79.74222,Coward,SC,South Carolina,TRUE,,2597,24.7,45041,Florence,"{""45041"": 100}",Florence,45041,FALSE,FALSE,America/New_York
29532,34.28421,-79.85119,Darlington,SC,South Carolina,TRUE,,20000,67.2,45031,Darlington,"{""45031"": 100}",Darlington,45031,FALSE,FALSE,America/New_York
29536,34.41911,-79.37241,Dillon,SC,South Carolina,TRUE,,15690,47.1,45033,Dillon,"{""45033"": 100}",Dillon,45033,FALSE,FALSE,America/New_York
29540,34.38903,-79.85028,Darlington,SC,South Carolina,TRUE,,4419,15.8,45031,Darlington,"{""45031"": 100}",Darlington,45031,FALSE,FALSE,America/New_York
29541,34.0653,-79.74087,Effingham,SC,South Carolina,TRUE,,9836,47.6,45041,Florence,"{""45041"": 100}",Florence,45041,FALSE,FALSE,America/New_York
29543,34.28759,-79.26591,Fork,SC,South Carolina,TRUE,,498,10.4,45033,Dillon,"{""45033"": 100}",Dillon,45033,FALSE,FALSE,America/New_York
29544,34.00067,-79.21083,Galivants Ferry,SC,South Carolina,TRUE,,6987,22.4,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29545,34.16175,-78.96635,Green Sea,SC,South Carolina,TRUE,,1648,17.4,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29546,33.89001,-79.35151,Gresham,SC,South Carolina,TRUE,,2615,7.1,45067,Marion,"{""45067"": 100}",Marion,45067,FALSE,FALSE,America/New_York
29547,34.48684,-79.33243,Hamer,SC,South Carolina,TRUE,,2368,22.7,45033,Dillon,"{""45033"": 100}",Dillon,45033,FALSE,FALSE,America/New_York
29550,34.39309,-80.07595,Hartsville,SC,South Carolina,TRUE,,29776,55.2,45031,Darlington,"{""45031"": 80.94, ""45025"": 16.83, ""45061"": 2.23}",Darlington|Chesterfield|Lee,45031|45025|45061,FALSE,FALSE,America/New_York
29554,33.69879,-79.38816,Hemingway,SC,South Carolina,TRUE,,8930,16.4,45043,Georgetown,"{""45043"": 51.81, ""45089"": 47.38, ""45041"": 0.81}",Georgetown|Williamsburg|Florence,45043|45089|45041,FALSE,FALSE,America/New_York
29555,33.83864,-79.46191,Johnsonville,SC,South Carolina,TRUE,,6043,24.6,45041,Florence,"{""45041"": 92.46, ""45089"": 7.54}",Florence|Williamsburg,45041|45089,FALSE,FALSE,America/New_York
29556,33.66849,-79.76403,Kingstree,SC,South Carolina,TRUE,,11467,25.6,45089,Williamsburg,"{""45089"": 100}",Williamsburg,45089,FALSE,FALSE,America/New_York
29560,33.83535,-79.74747,Lake City,SC,South Carolina,TRUE,,12073,28.3,45041,Florence,"{""45041"": 48.1, ""45089"": 42.0, ""45027"": 9.89}",Florence|Williamsburg|Clarendon,45041|45089|45027,FALSE,FALSE,America/New_York
29563,34.35301,-79.2044,Lake View,SC,South Carolina,TRUE,,1985,20.3,45033,Dillon,"{""45033"": 100}",Dillon,45033,FALSE,FALSE,America/New_York
29564,33.47686,-79.85522,Lane,SC,South Carolina,TRUE,,1238,9.3,45089,Williamsburg,"{""45089"": 100}",Williamsburg,45089,FALSE,FALSE,America/New_York
29565,34.35841,-79.50457,Latta,SC,South Carolina,TRUE,,6790,20.7,45033,Dillon,"{""45033"": 92.43, ""45067"": 4.43, ""45069"": 3.14}",Dillon|Marion|Marlboro,45033|45067|45069,FALSE,FALSE,America/New_York
29566,33.8821,-78.65906,Little River,SC,South Carolina,TRUE,,19722,235.1,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29567,34.55325,-79.42649,Little Rock,SC,South Carolina,TRUE,,547,11,45033,Dillon,"{""45033"": 100}",Dillon,45033,FALSE,FALSE,America/New_York
29568,33.90815,-78.75455,Longs,SC,South Carolina,TRUE,,16331,70.4,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29569,34.0326,-78.90359,Loris,SC,South Carolina,TRUE,,16460,37.3,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29570,34.67495,-79.5624,McColl,SC,South Carolina,TRUE,,4056,32.4,45069,Marlboro,"{""45069"": 100}",Marlboro,45069,FALSE,FALSE,America/New_York
29571,34.138,-79.42205,Marion,SC,South Carolina,TRUE,,14147,27.1,45067,Marion,"{""45067"": 99.56, ""45033"": 0.44}",Marion|Dillon,45067|45033,FALSE,FALSE,America/New_York
29572,33.76798,-78.79279,Myrtle Beach,SC,South Carolina,TRUE,,11441,496.7,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29574,34.17134,-79.26695,Mullins,SC,South Carolina,TRUE,,9842,38.6,45067,Marion,"{""45067"": 99.55, ""45033"": 0.45}",Marion|Dillon,45067|45033,FALSE,FALSE,America/New_York
29575,33.628,-78.97369,Myrtle Beach,SC,South Carolina,TRUE,,19511,737.7,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29576,33.56952,-79.05076,Murrells Inlet,SC,South Carolina,TRUE,,32817,415.8,45051,Horry,"{""45051"": 53.47, ""45043"": 46.53}",Horry|Georgetown,45051|45043,FALSE,FALSE,America/New_York
29577,33.69711,-78.90495,Myrtle Beach,SC,South Carolina,TRUE,,34384,581.3,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29579,33.76052,-78.91463,Myrtle Beach,SC,South Carolina,TRUE,,49113,358,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29580,33.65827,-79.56164,Nesmith,SC,South Carolina,TRUE,,1130,5.7,45089,Williamsburg,"{""45089"": 100}",Williamsburg,45089,FALSE,FALSE,America/New_York
29581,34.19864,-79.11295,Nichols,SC,South Carolina,TRUE,,4436,10.4,45051,Horry,"{""45051"": 73.29, ""45033"": 15.84, ""45067"": 10.87}",Horry|Dillon|Marion,45051|45033|45067,FALSE,FALSE,America/New_York
29582,33.83423,-78.66049,North Myrtle Beach,SC,South Carolina,TRUE,,19701,347.2,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29583,33.9724,-79.57045,Pamplico,SC,South Carolina,TRUE,,5074,18.8,45041,Florence,"{""45041"": 100}",Florence,45041,FALSE,FALSE,America/New_York
29584,34.5764,-80.05419,Patrick,SC,South Carolina,TRUE,,2320,7.8,45025,Chesterfield,"{""45025"": 100}",Chesterfield,45025,FALSE,FALSE,America/New_York
29585,33.50537,-79.13557,Pawleys Island,SC,South Carolina,TRUE,,16268,101.6,45043,Georgetown,"{""45043"": 100}",Georgetown,45043,FALSE,FALSE,America/New_York
29588,33.67112,-79.02574,Myrtle Beach,SC,South Carolina,TRUE,,52899,486.7,45051,Horry,"{""45051"": 100}",Horry,45051,FALSE,FALSE,America/New_York
29589,34.10037,-79.32015,Rains,SC,South Carolina,TRUE,,57,78.6,45067,Marion,"{""45067"": 100}",Marion,45067,FALSE,FALSE,America/New_York
29590,33.55892,-79.84784,Salters,SC,South Carolina,TRUE,,3679,13.5,45089,Williamsburg,"{""45089"": 100}",Williamsburg,45089,FALSE,FALSE,America/New_York
29591,33.93894,-79.759,Scranton,SC,South Carolina,TRUE,,4565,25,45041,Florence,"{""45041"": 100}",Florence,45041,FALSE,FALSE,America/New_York
29592,34.26941,-79.47704,Sellers,SC,South Carolina,TRUE,,661,7.4,45067,Marion,"{""45067"": 57.24, ""45033"": 42.76}",Marion|Dillon,45067|45033,FALSE,FALSE,America/New_York
29593,34.49462,-79.85429,Society Hill,SC,South Carolina,TRUE,,1990,10.1,45031,Darlington,"{""45031"": 64.34, ""45025"": 35.66}",Darlington|Chesterfield,45031|45025,FALSE,FALSE,America/New_York
29594,34.64017,-79.57728,Tatum,SC,South Carolina,TRUE,,117,19.7,45069,Marlboro,"{""45069"": 100}",Marlboro,45069,FALSE,FALSE,America/New_York
29596,34.74456,-79.83978,Wallace,SC,South Carolina,TRUE,,1800,10.8,45069,Marlboro,"{""45069"": 100}",Marlboro,45069,FALSE,FALSE,America/New_York
29601,34.84744,-82.40257,Greenville,SC,South Carolina,TRUE,,12993,1180.8,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29605,34.77693,-82.38064,Greenville,SC,South Carolina,TRUE,,39355,612,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29607,34.80952,-82.33193,Greenville,SC,South Carolina,TRUE,,43466,578.5,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29609,34.91209,-82.38928,Greenville,SC,South Carolina,TRUE,,29739,472.6,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29611,34.83137,-82.45965,Greenville,SC,South Carolina,TRUE,,32925,530.8,45045,Greenville,"{""45045"": 86.01, ""45007"": 11.65, ""45077"": 2.34}",Greenville|Anderson|Pickens,45045|45007|45077,FALSE,FALSE,America/New_York
29613,34.9257,-82.4384,Greenville,SC,South Carolina,TRUE,,2345,1435,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29614,34.87386,-82.36302,Greenville,SC,South Carolina,TRUE,,1965,3992.7,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29615,34.85591,-82.29553,Greenville,SC,South Carolina,TRUE,,39164,786.5,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29617,34.91262,-82.4666,Greenville,SC,South Carolina,TRUE,,26649,459.4,45045,Greenville,"{""45045"": 100}",Greenville,45045,FALSE,FALSE,America/New_York
29620,34.1813,-82.42804,Abbeville,SC,South Carolina,TRUE,,12268,19.1,45001,Abbeville,"{""45001"": 96.08, ""45065"": 3.92}",Abbeville|McCormick,45001|45065,FALSE,FALSE,America/New_York
29621,34.50598,-82.60328,Anderson,SC,South Carolina,TRUE,,44260,196.1,45007,Anderson,"{""45007"": 100}",Anderson,45007,FALSE,FALSE,America/New_York
29624,34.43778,-82.62553,Anderson,SC,South Carolina,TRUE,,14746,202.1,45007,Anderson,"{""45007"": 100}",Anderson,45007,FALSE,FALSE,America/New_York
29625,34.55577,-82.76294,Anderson,SC,South Carolina,TRUE,,27720,228,45007,Anderson,"{""45007"": 100}",Anderson,45007,FALSE,FALSE,America/New_York
29626,34.46004,-82.76057,Anderson,SC,South Carolina,TRUE,,14062,104.9,45007,Anderson,"{""45007"": 100}",Anderson,45007,FALSE,FALSE,America/New_York
29627,34.51807,-82.47861,Belton,SC,South Carolina,TRUE,,16623,54.1,45007,Anderson,"{""45007"": 82.88, ""45045"": 15.7, ""45001"": 1.42}",Anderson|Greenville|Abbeville,45007|45045|45001,FALSE,FALSE,America/New_York
29628,34.09253,-82.55821,Calhoun Falls,SC,South Carolina,TRUE,,2456,13.3,45001,Abbeville,"{""45001"": 77.89, ""45065"": 22.11}",Abbeville|McCormick,45001|45065,FALSE,FALSE,America/New_York
29630,34.73882,-82.79646,Central,SC,South Carolina,TRUE,,15638,98.1,45077,Pickens,"{""45077"": 88.02, ""45007"": 11.98}",Pickens|Anderson,45077|45007,FALSE,FALSE,America/New_York
29631,34.68133,-82.81716,Clemson,SC,South Carolina,TRUE,,16313,722.7,45077,Pickens,"{""45077"": 99.51, ""45007"": 0.49}",Pickens|Anderson,45077|45007,FALSE,FALSE,America/New_York
29634,34.67517,-82.83978,Clemson,SC,South Carolina,TRUE,,5958,1653.1,45077,Pickens,"{""45077"": 98.91, ""45073"": 1.09}",Pickens|Oconee,45077|45073,FALSE,FALSE,America/New_York
29635,35.07754,-82.63152,Cleveland,SC,South Carolina,TRUE,,1312,9.5,45045,Greenville,"{""45045"": 81.8, ""45077"": 18.2}",Greenville|Pickens,45045|45077,FALSE,FALSE,America/New_York
